LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1402,MORE INFO,LEVEL
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,مطالعات و اکتشاف آب‌های ژرف,,,«معاونت علمی و فناوری رییس جمهور --» مطالعات و اکتشاف آب‌های ژرف با اولویت زابل و طبس,ردیف شماره 550000-55 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,200.000,0.000,200.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,استرداد وجوه ناشی از فروش اموال براساس احکام قضایی,,,«وزارت امور اقتصادی و دارایی --» استرداد وجوه ناشی از فروش اموال براساس احکام قضایی,ردیف شماره 550000-56 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,180.000,0.000,0.000,180.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,مهار کانون‌های ریزگرد,,,«سازمان حفاظت محیط زیست --» مهار کانون‌های ریزگرد و مقابله با اثرات مخرب آن,ردیف شماره 550000-57 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,300.000,0.000,300.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,غنی‌سازی و تحقیقات راهبردی هسته‌ای,,,«سازمان انرژی اتمی ایران --» اجرای قانون اقدام راهبردی برای لغو تحریم ها و صیانت از منافع ملت ایران 500(میلیارد ریال مربوط به غنی سازی و گداخت هسته‌ای 300 میلیارد ریال مربوط به تحقیقات راهبردی هسته‌ای .),ردیف شماره 550000-58 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,90.000,540.000,0.000,630.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,آبرسانی عشایری,,,«سازمان امور عشایر ایران --» طرح‌های آبرسانی عشایری,ردیف شماره 550000-59 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,400.000,0.000,400.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,تقویت و توسعه دادگستری استان تهران,,,«دادگستری جمهوری اسلامی ایران --» تقویت و توسعه دادگستری استان تهران (دادگستری تهران 4000 میلیارد ریال.),ردیف شماره 550000-60 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,150.000,450.000,0.000,600.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,تامین نیروی انسانی و امکانات ادارات دولتی در شهرستان‌های تازه تاسیس,,,«سازمان برنامه و بودجه کشور --» تامین نیروی انسانی و سایر امکانات و منابع مورد نیاز ادارات دولتی در شهرستان‌های تازه تاسیس,ردیف شماره 550000-61 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,10.000,40.000,0.000,50.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت, صدا و سیما (سریال حضرت موسی و حضرت سلما، تلوبیون و اجرای طرح نشانکی),,,«سازمان صدا و سیمای جمهوری اسلامی ایران --» در اجرای ماده 93 قانون برنامه ششم توسعه و توسعه کمی و کیفی برنامه‌های تولیدی پویا نمایی مستند فیلم و سریال افزایش بابت سریال حضرت موسی حضرت سلمان 20000(میلیارد ریال) تلوبیون 500(میلیارد ریال) اجرای طرح نشانکی (سیگنالی 2500 میلیارد ریال),ردیف شماره 550000-62 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"7,040.000",200.000,0.000,"7,240.000",,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,سرمایه گذاری در طرح‌های حرم‌های مطهر,,,«سازمان اوقاف و امور خیریه --» کمک به صندوق سرمایه گذاری در طرح‌های حرم‌های مطهر - حرم آقا سیدجلال الدین اشرف آستانه اشرفیه 50(میلیارد ریال),ردیف شماره 550000-63 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,30.000,85.000,0.000,115.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,افزایش سرمایه صندوق نوآوری و شکوفایی,,,«معاونت علمی و فناوری رییس جمهور --» کمک به افزایش سرمایه صندوق نوآوری و شکوفایی,ردیف شماره 550000-64 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,170.000,0.000,0.000,170.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,طرح‌های نوآورانه جهاد دانشگاهی,,,«جهاد دانشگاهی --» طرح‌های نوآورانه جهاد دانشگاهی,ردیف شماره 550000-65 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,81.000,0.000,0.000,81.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,تکمیل طرح ها با مشارکت بخش‌های عمومی و غیر دولتی,,,«سازمان برنامه و بودجه کشور --» اعتبارات بند (الف) تبصره 4 موضوع تکمیل طرح ها با مشارکت بخش‌های عمومی و غیر دولتی,ردیف شماره 550000-66 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,0.100,0.000,0.100,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,بنیاد ۴خرداد,,,بنیاد چهارم خرداد,ردیف شماره 550000-67 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,4.100,0.000,0.000,4.100,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,تعمیر و بازسازی دانشگاه‌ها,,,«وزارت علوم تحقیقات و فناوری --» تعمیر و بازسازی فضاهای فیزیکی دانشگاه‌های وزارت علوم تحقیقات و فناوری و جهاد دانشگاهی,ردیف شماره 550000-68 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,"1,500.000",0.000,"1,500.000",,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,آب روستایی و عشایری و احیای قنوات,,,«سازمان برنامه و بودجه کشور --» آب روستایی و عشایری راه روستایی و عشایری و احیای قنوات,ردیف شماره 550000-69 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,"1,500.000",0.000,"1,500.000",,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,پشتیبانی از سفرهای زیارتی اربعین,,,«وزارت کشور --» تامین زیرساخت ها و هزینه‌های پشتیبانی از سفرهای زیارتی اربعین,ردیف شماره 550000-70 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,300.000,100.000,0.000,400.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,احداث و نوسازی ساختمان شورای نگهبان,,,«شورای نگهبان --» احداث و نوسازی ساختمان شورای نگهبان,ردیف شماره 550000-71 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,20.000,0.000,20.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,موسسه شهید محراب,,,موسسه شهید محراب آیت‌الله مدنی,ردیف شماره 550000-72 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,5.000,0.000,0.000,5.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,اجرای مصوبات شاک,,,«وزارت کشور --» اجرای مصوبات شاک,ردیف شماره 550000-73 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,100.000,0.000,0.000,100.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,محرومیت زدایی ارتش,,,«ارتش جمهوری اسلامی ایران --» محرومیت زدایی,ردیف شماره 550000-74 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,100.000,0.000,100.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,ستاد بازسازی عتبات,,,« ستاد بازسازی عتبات --» کمک,ردیف شماره 550000-75 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,10.000,600.000,0.000,610.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,اتاق تعاون,,,اتاق تعاون,ردیف شماره 550000-76 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,28.000,0.000,0.000,28.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,شرکت در مسابقات ورزشی منطقه‌ای و جهانی,,,«کمیته ملی المپیک --» کمک به آماده سازی و احداث زیرساخت و شرکت در مسابقات ورزشی منطقه‌ای و جهانی و کسب سهمیه المپیک,ردیف شماره 550000-77 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,450.000,40.000,0.000,490.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,کمیته ملی پارا المپیک,,,«کمیته ملی پارا المپیک --» شرکت در مسابقات ورزشی منطقه‌ای و جهانی,ردیف شماره 550000-78 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,280.000,5.000,0.000,285.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,صندوق ملی مسکن -اجرای قانون جهش تولید مسکن,,,«وزارت راه و شهرسازی --» صندوق ملی مسکن -اجرای قانون جهش تولید مسکن,ردیف شماره 550000-79 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,"13,000.000",0.000,"13,000.000",,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,اجرای قانون تعرفه گذاری خدمات پرستاری,,,«وزارت بهداشت درمان و آموزش پزشکی --» اجرای قانون تعرفه گذاری خدمات پرستاری و تعدیل کارانه‌های پرستاری,ردیف شماره 550000-80 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"2,694.877",0.000,0.000,"2,694.877",,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,حمایت از طرح‌های مطالعاتی پیشرو فرهنگی و توسعه علوم انسانی,,,«وزارت فرهنگ و ارشاد اسلامی --» حمایت از طرح‌های مطالعاتی پیشرو فرهنگی و توسعه علوم انسانی و بزرگداشت مفاخر ذی ربط,ردیف شماره 550000-81 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,10.000,0.000,0.000,10.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,هزینه مرمت کاران میراث فرهنگی,,,«وزارت میراث فرهنگی گردشگری و صنایع دستی --» جبران خدمات مرمت کاران و کارگران پایگاه‌های حفاظتی پژوهشی و جهانی وزارت میراث فرهنگی گردشگری و صنایع دستی,ردیف شماره 550000-82 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,105.000,0.000,0.000,105.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,احداث یادمان مشاهیر و مفاخر,,,«وزارت فرهنگ و ارشاد اسلامی --» احداث یادمان مشاهیر و مفاخر,ردیف شماره 550000-83 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,275.000,0.000,275.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,برگزاری انتخابات,,,«وزارت کشور --» برگزاری انتخابات,ردیف شماره 550000-84 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"1,500.000",300.000,0.000,"1,800.000",,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,نظارت بر انتخابات,,,«شورای نگهبان --» نظارت بر انتخابات,ردیف شماره 550000-85 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,297.000,50.000,0.000,347.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,مابه التفاوت قیمت تمام شده و فروش برق,,,«وزارت نیرو --» مابه التفاوت قیمت تمام شده و فروش برق موضوع ماده 6 قانون حمایت از صنعت برق,ردیف شماره 550000-86 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"3,000.000",0.000,0.000,"3,000.000",,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,کنترل و نظارت بر بازار,,,«وزارت صنعت معدن و تجارت --» سازمان حمایت مصرف کنندگان و تولیدکنندگان - کنترل و نظارت بر بازار,ردیف شماره 550000-87 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,20.000,0.000,0.000,20.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,مطالبات صندوق ضمانت صادرات از انستیتو پاستور ایران,,,«وزارت بهداشت درمان و آموزش پزشکی --» مطالبات صندوق ضمانت صادرات از انستیتو پاستور ایران بابت قرارداد انتقال دانش فنی واکسن,ردیف شماره 550000-88 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,30.000,0.000,0.000,30.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,اجرای برنامه‌ها و طرح‌های دانش بنیان,,,«معاونت علمی و فناوری رییس جمهور --» اجرای برنامه‌ها و طرح‌های دانش بنیان و حمایت مناطق مبتنی بر علم و فناوری,ردیف شماره 550000-89 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,100.000,0.000,0.000,100.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,سازمان توسعه و بهره برداری فناوری‌های نوین,,,«وزارت نیرو --» سازمان توسعه و بهره برداری فناوری‌های نوین آب‌های جوی,ردیف شماره 550000-90 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,4.000,6.000,0.000,10.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,کارگروه ملی زیارت,,,«سازمان برنامه و بودجه کشور --» توسعه فرهنگ و خدمات زیارتی با محوریت شهرهای مشهد قم شیراز و شهرری- کارگروه ملی زیارت,ردیف شماره 550000-91 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,200.000,0.000,200.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت,پایگاه ملی هویتی اشخاص حقیقی,,,«سازمان برنامه و بودجه کشور --» طراحی پیاده سازی و استقرار پایگاه ملی هویتی اشخاص حقیقی (سامانه سببی و نسبی.),ردیف شماره 550000-92 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,100.000,30.000,0.000,130.000,,4
متفرقه,اعتبارات متفرقه,ردیف‌های موقت, سازمان حسابرسی,,,«وزارت امور اقتصادی و دارایی --» گسترش فناوری اطلاعات و ارتباطات سازمان حسابرسی,ردیف شماره 550000-93 جدول شماره ۹,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,30.000,0.000,30.000,,4
